company_name,tradingsymbol,fiscal_year,current_assets,current_liabilities,inventory,total_liabilities,total_assets,total_debt,total_equity,net_profit,revenue,ebit,interest_expense,operating_cash_flow,free_cash_flow,eps
AUTOIND,AUTOIND,2023,5480.97,7026.57,815.03,8490.94,16641.1,2967.32,8150.16,207.03,1461.46,399.93,195.57,119.39,67.52,0.6996
AUTOINT,AUTOINT,2018,3797.05,4817.2,601.5,3971.57,15992.96,1322.11,13409.5,1636.19,9791.9,2355.07,111.06,1052.84,1018.42,5.5671
AUTOINT,AUTOINT,2019,7503.75,4181.88,1181.54,4038.22,16701.7,1587.71,12663.48,1418.9,8647.03,2001.96,167.37,1719.42,1627.95,25.2809
AUTOINT,AUTOINT,2020,6805.73,5507.74,1158.61,4839.43,17311.39,1778.11,12471.96,1181.49,8626.6,2033.3,129.57,1524.85,1304.3,6.1107
AUTOINT,AUTOINT,2021,7977.32,3872.76,1787.14,6507.24,18486.71,2013.86,11979.47,306.75,7972.42,505.77,182.49,199.19,4.58,1.0093
AUTOINT,AUTOINT,2022,5001.73,4701.72,1127.58,7660.19,18801.08,2235.81,11140.89,632.97,7526.02,968.33,214.17,668.16,454.43,2.9018
AUTOINT,AUTOINT,2023,6567.65,5895.33,556.38,8545.32,19421.4,2447.55,10876.08,-130.45,7061.38,-268.9,116.16,-313.76,-473.94,-0.6847
AUTOPINS,AUTOPINS,2018,2161.89,1941.66,436.61,2238.13,5803.21,534.61,3565.09,1886.59,17875.47,3895.95,41.09,1336.86,1257.26,5.562
AUTOPINS,AUTOPINS,2019,1951.49,1941.35,270.2,2338.25,5800.76,673.26,3462.51,1568.68,17552.69,2367.19,71.02,1986.49,1840.72,5.5901
AUTOPINS,AUTOPINS,2020,2255.97,1107.12,185.02,2878.63,6069.25,737.84,3190.62,1272.68,15812.55,1864.81,44.96,1603.24,1501.67,3.9856
AUTOPINS,AUTOPINS,2021,2221.8,1776.53,291.12,3200.5,6371.91,829.21,3171.41,929.6,15892.08,1309.18,91.17,672.75,472.59,3.3162
AUTOPINS,AUTOPINS,2022,1505.7,1392.81,241.39,3133.73,6220.7,936.85,3086.97,-100.17,15110.37,-196.74,51.01,-213.37,-276.54,-0.3861
AUTOPINS,AUTOPINS,2023,1732.73,1632.74,224.69,3689.25,6403.85,988.98,2714.6,-1.54,13447.75,-2.86,94.03,-167.69,-215.56,-0.0294
AUTOPRD,AUTOPRD,2018,1620.56,840.64,263.37,9003.16,3925.71,8540.81,240.93,1236.99,7002.27,2474.13,898.85,763.69,555.77,5.55
AUTOPRD,AUTOPRD,2019,1547.61,941.49,111.52,10457.57,4086.94,9939.75,233.86,1084.6,6701.17,1988.55,1014.64,893.15,705.63,3.4976
AUTOPRD,AUTOPRD,2020,1527.75,1332.21,156.52,11500.32,3967.91,10767.6,232.63,901.98,6227.92,1439.03,1091.74,1022.59,777.67,27.7007
AUTOPRD,AUTOPRD,2021,1422.64,1995.53,109.26,13597.36,4120.62,12499.83,227.05,5.36,6432.92,9.8,1492.99,-194.63,-373.94,0.0269
AUTOPRD,AUTOPRD,2022,1132.23,1109.14,95.34,14164.98,4348.1,13554.95,198.24,-241.55,5993.31,-437.31,672.97,-461.95,-656.81,-1.8383
AUTOPRD,AUTOPRD,2023,1005.61,1519.16,220.68,15880.96,4520.43,15045.42,204.5,-149.11,5408.4,-252.87,1049.28,-210.9,-357.42,-0.9188
AVADHSUGAR,AVADHSUGAR,2018,539.13,544.8,106.85,2030.87,2287.41,774.35,256.54,1086.24,11629.26,1774.44,88.79,722.73,552.31,4.0342
AVADHSUGAR,AVADHSUGAR,2019,746.13,769.38,169.45,2075.0,2313.45,929.46,238.45,949.78,10634.18,1544.45,72.68,901.02,855.98,6.0613
AVADHSUGAR,AVADHSUGAR,2020,1039.06,623.8,225.94,2095.57,2315.85,1013.74,220.29,795.13,9952.19,1128.07,56.75,905.9,735.04,2.6624
AVADHSUGAR,AVADHSUGAR,2021,1081.21,755.55,212.51,2278.12,2488.51,1142.61,210.38,-218.89,9941.51,-332.22,136.13,-376.49,-579.48,-0.6286
AVADHSUGAR,AVADHSUGAR,2022,966.88,580.87,186.4,2351.63,2556.33,1275.82,204.7,-135.37,9609.43,-218.06,87.63,-386.27,-519.21,-0.7986
AVADHSUGAR,AVADHSUGAR,2023,971.34,769.29,127.0,2416.8,2610.39,1390.88,193.6,-477.86,8505.13,-897.26,98.82,-698.86,-920.09,-7.8878
AVAILFC,AVAILFC,2018,1623.53,1297.64,176.47,10810.98,4334.98,10097.28,258.73,1889.18,4095.89,3940.82,621.25,2172.98,2104.16,7.233
AVAILFC,AVAILFC,2019,1471.46,821.63,304.91,11733.56,4279.58,11281.66,237.93,1705.12,3988.63,3127.09,1284.24,1872.03,1844.83,28.4709
AVAILFC,AVAILFC,2020,1228.1,972.91,152.6,13623.31,4428.53,13088.21,236.81,1322.33,3634.31,2166.46,1274.02,1573.03,1474.32,8.7278
AVAILFC,AVAILFC,2021,1650.25,1035.67,289.94,14855.64,4512.16,14286.03,214.71,545.98,3638.13,940.89,777.39,75.42,-50.78,5.9826
AVAILFC,AVAILFC,2022,1823.84,1955.79,235.41,17471.24,4877.72,16395.56,213.21,258.36,3441.58,487.96,1406.57,98.76,-7.58,1.8175
AVAILFC,AVAILFC,2023,2121.26,1280.16,355.39,18325.87,4960.95,17621.78,187.93,111.08,3192.4,214.69,1854.51,41.63,-153.94,0.4301
AVALON,AVALON,2018,7368.67,2855.29,1570.3,3241.92,16569.96,707.99,13328.04,1388.75,9658.48,2083.15,69.46,1364.92,1275.73,4.0706
AVALON,AVALON,2019,7383.43,4346.13,488.57,3306.9,16881.61,829.78,13574.72,1127.62,9347.83,1847.08,43.79,1160.13,1091.54,3.8011
AVALON,AVALON,2020,6449.62,4734.91,485.84,4720.53,17039.9,896.87,12319.36,955.87,8872.32,1970.38,53.32,1046.21,943.19,3.2264
AVALON,AVALON,2021,7230.63,5500.6,1635.15,6149.71,18462.42,1051.28,12312.71,552.96,8459.95,813.0,105.64,502.77,424.05,2.1322
AVALON,AVALON,2022,5185.29,4399.22,719.01,8140.31,19485.87,1153.83,11345.56,-158.79,7780.93,-320.88,75.72,-225.55,-456.62,-1.915
AVALON,AVALON,2023,8284.05,5600.33,1614.43,9769.55,19802.69,1306.32,10033.13,-44.44,7540.91,-90.86,74.27,-149.12,-171.7,-0.253
AVANCE,AVANCE,2018,3992.91,1901.69,650.25,10159.44,10862.72,8757.56,703.28,490.61,14906.78,909.5,621.77,607.89,552.48,3.0823
AVANCE,AVANCE,2019,3989.32,3899.45,906.89,12018.5,11606.08,9873.8,660.28,426.37,13965.84,758.03,762.7,406.01,319.49,5.9597
AVANCE,AVANCE,2020,4718.12,3266.2,391.28,13154.02,11931.28,11357.61,662.88,373.15,13417.99,749.17,1272.52,444.82,386.79,1.3421
AVANCE,AVANCE,2021,3655.24,3927.54,676.79,15169.68,12262.49,13009.53,603.93,-494.35,13166.21,-1023.75,1461.24,-398.37,-567.54,-8.7366
AVANCE,AVANCE,2022,3789.87,3724.27,763.17,16438.89,12784.98,14390.54,586.57,-157.76,11766.72,-307.08,1250.16,-346.23,-452.68,-0.4664
AVANCE,AVANCE,2023,5487.96,3129.14,349.14,17274.09,13201.34,15553.06,597.91,-723.36,11390.96,-1329.75,1124.55,-717.39,-770.78,-5.2152
AVANTEL,AVANTEL,2018,6463.13,5280.61,1448.53,7307.1,18449.23,4402.77,12981.29,2062.49,13923.12,3294.6,436.31,2456.07,2412.65,15.7027
AVANTEL,AVANTEL,2019,8824.26,4289.06,1423.75,7954.91,19791.14,4923.86,11836.24,1742.02,13607.64,3006.63,289.9,2338.75,2156.18,25.6287
AVANTEL,AVANTEL,2020,5565.05,6876.81,910.65,9434.64,20404.4,5652.4,11490.05,1377.93,12762.33,2113.16,318.69,1221.86,987.59,5.3581
AVANTEL,AVANTEL,2021,5930.55,7466.71,862.77,10582.32,20118.77,6475.63,11516.25,1079.04,12304.59,1675.35,506.69,376.6,232.97,26.5406
AVANTEL,AVANTEL,2022,8008.73,8103.35,911.46,11861.27,21428.64,7404.42,10977.91,383.27,12132.1,581.21,626.23,250.51,167.33,1.4589
AVANTEL,AVANTEL,2023,6032.36,5028.53,922.61,10669.22,20674.46,7903.53,11169.37,155.9,10506.22,280.11,611.77,151.68,37.42,3.6965
AVANTIFEED,AVANTIFEED,2018,824.32,599.55,125.53,1507.58,2099.94,533.77,592.36,1871.68,16341.17,3464.22,28.14,1770.79,1603.65,22.5298
AVANTIFEED,AVANTIFEED,2019,898.87,711.65,160.78,1654.52,2244.28,617.0,589.76,1580.67,16212.19,3294.89,69.7,1654.74,1448.92,7.2379
AVANTIFEED,AVANTIFEED,2020,680.88,666.73,147.9,1846.54,2394.26,704.12,547.71,1347.81,15394.93,2776.35,32.04,746.57,584.22,24.0368
AVANTIFEED,AVANTIFEED,2021,804.82,757.09,151.68,1913.66,2458.05,798.07,544.39,474.34,14549.85,837.2,87.15,236.26,209.7,1.5217
AVANTIFEED,AVANTIFEED,2022,983.92,1021.63,60.26,1999.1,2518.03,905.08,518.94,93.38,13593.47,188.43,102.64,-36.12,-62.1,0.5231
AVANTIFEED,AVANTIFEED,2023,1140.82,855.93,141.63,2138.83,2617.38,931.67,478.55,-161.37,13110.71,-317.53,78.48,-488.62,-538.01,-2.3215
AVAX,AVAX,2018,6939.88,4079.55,873.25,4400.61,16211.34,2156.86,12256.95,2134.69,3276.06,4078.75,154.27,2844.7,2765.67,8.3342
AVAX,AVAX,2019,5046.64,4444.48,707.23,4836.09,16471.13,2391.62,12140.67,1930.23,3082.13,3805.81,274.24,1379.36,1279.98,7.2315
AVAX,AVAX,2020,5807.82,3500.1,1067.02,6745.8,17440.48,2882.78,10694.68,1571.54,3061.64,3173.81,312.44,1805.97,1629.33,5.8338
AVAX,AVAX,2021,5217.45,4347.09,434.31,7686.18,17892.09,3184.89,10205.91,1096.68,2792.31,1767.85,230.61,623.42,443.04,4.1022
AVAX,AVAX,2022,7077.9,3697.88,1409.65,8557.55,18454.92,3590.75,9897.37,450.67,2623.4,805.45,320.41,394.7,282.02,3.692
AVAX,AVAX,2023,7315.08,4964.16,1399.51,9336.13,19056.22,3939.45,9720.09,278.32,2597.77,469.87,376.31,192.25,65.5,3.5584
AVEER,AVEER,2018,3652.36,2701.33,337.37,8383.52,14718.22,6897.79,6432.64,1998.17,19830.84,3839.28,769.68,2572.24,2370.28,8.7128
AVEER,AVEER,2019,5158.09,4662.09,417.95,10183.85,15566.44,7619.7,6502.04,1736.35,18763.79,2729.09,538.92,1696.96,1462.26,7.7285
AVEER,AVEER,2020,6248.45,5004.07,664.77,11608.61,16179.62,8856.37,6088.86,1444.22,18594.66,2899.79,774.76,911.34,753.81,5.2282
AVEER,AVEER,2021,5376.78,4206.8,359.83,11911.61,16607.65,9597.87,5748.92,1129.42,17318.02,1972.65,1102.02,1026.54,911.22,3.9368
AVEER,AVEER,2022,6749.39,5735.97,1424.44,13967.86,16775.86,10813.08,5480.38,242.36,17180.08,489.08,501.71,268.98,253.06,3.7659
AVEER,AVEER,2023,7566.74,5353.48,805.89,14655.74,17461.25,11711.32,5371.74,304.95,15368.6,515.65,691.25,91.51,-109.57,1.0638
AVG,AVG,2018,2803.22,1510.72,438.4,11614.86,6595.37,10783.97,254.49,1296.4,22159.59,2038.08,1103.49,1122.59,954.15,6.473
AVG,AVG,2019,2269.49,1467.59,168.13,12962.88,6737.65,12155.71,243.53,1064.82,20475.63,1632.39,607.52,1184.32,1136.07,16.6493
AVG,AVG,2020,2034.29,2383.91,183.66,15418.96,7033.47,14107.8,230.42,930.94,19142.9,1551.37,1223.51,672.49,537.54,8.5329
AVG,AVG,2021,2456.59,2584.01,458.82,17005.87,7020.45,15584.66,231.36,-17.73,19342.09,-36.24,1528.43,-196.99,-420.52,-0.4747
AVG,AVG,2022,2229.88,2706.4,223.56,18627.61,7384.89,17139.09,216.06,-203.38,17464.46,-378.19,1974.33,-214.5,-452.67,-4.2285
AVG,AVG,2023,2563.48,3161.11,574.95,21376.08,7872.62,19637.48,208.84,-444.99,17095.35,-868.3,2047.97,-628.62,-652.08,-3.3064
AVI,AVI,2018,3636.25,2387.95,801.86,10307.4,9257.93,8994.03,245.39,1901.18,8960.63,3514.5,944.68,1451.53,1410.87,8.5413
AVI,AVI,2019,3345.85,3152.68,717.43,12343.89,9926.39,10609.92,245.9,1612.05,8378.49,3267.3,755.75,1372.08,1284.89,5.7246
AVI,AVI,2020,3257.94,2658.55,241.45,13677.32,10232.02,12215.12,236.24,1326.31,8230.17,2196.27,950.84,1209.58,966.47,5.3826
AVI,AVI,2021,3208.83,3071.37,526.73,15096.83,10266.09,13407.57,230.35,572.33,7901.27,1092.49,1331.34,364.08,243.49,2.43
AVI,AVI,2022,2303.23,4395.51,527.62,17251.74,10422.38,14834.21,210.43,746.49,7183.88,1409.67,1120.62,532.27,353.51,3.4499
AVI,AVI,2023,4352.15,3743.58,878.07,18126.32,10455.99,16067.35,205.12,-127.47,6922.13,-204.26,1835.84,-347.56,-495.92,-0.5221
AVL,AVL,2018,2936.45,1921.54,637.6,8343.8,11159.77,6884.95,2815.97,1531.07,20616.21,2863.69,710.83,1674.5,1531.04,25.3342
AVL,AVL,2019,4247.27,3731.02,665.62,9762.54,11358.5,7710.48,2548.01,1288.54,19646.88,2442.34,574.91,1518.78,1424.55,3.9665
AVL,AVL,2020,5153.91,1993.78,394.41,10038.86,11701.72,8942.29,2568.84,1053.15,18319.09,2035.72,641.59,1333.02,1216.94,8.2018
AVL,AVL,2021,3828.91,2948.43,325.98,11459.72,12361.91,9838.09,2450.88,589.68,18197.94,990.06,734.48,241.34,21.76,2.1888
AVL,AVL,2022,3399.25,4078.96,753.31,13071.86,12697.91,10828.43,2305.14,-41.1,16982.55,-83.16,835.08,-190.02,-294.4,-0.2017
AVL,AVL,2023,4288.34,4891.68,680.2,14930.0,13188.09,12239.58,2184.47,-169.66,15942.17,-296.96,730.72,-480.2,-661.94,-1.0664
AVONMERC,AVONMERC,2018,6474.3,3943.52,1454.17,2546.65,17079.37,377.71,16387.85,675.69,14394.35,1362.92,31.25,886.79,691.37,3.4585
AVONMERC,AVONMERC,2019,6010.02,5732.65,411.64,3587.47,18684.35,434.51,16598.33,546.43,14128.75,1060.02,23.19,401.48,264.41,2.1096
AVONMERC,AVONMERC,2020,7598.69,3872.68,1201.32,3659.14,19057.04,522.6,15397.91,499.95,12869.37,753.96,49.8,623.01,421.77,2.8888
AVONMERC,AVONMERC,2021,4893.99,5137.71,538.18,5124.88,19270.28,570.09,14145.39,-508.67,12203.86,-1049.75,55.53,-335.53,-550.54,-1.8511
AVONMERC,AVONMERC,2022,8720.28,8852.54,1533.76,6375.04,20393.6,649.3,14018.56,-13.29,11395.5,-26.25,50.57,-101.39,-149.32,-0.0615
AVONMERC,AVONMERC,2023,6198.52,8046.08,632.85,8262.37,21044.64,694.44,12782.27,-487.39,10795.25,-843.0,50.33,-706.83,-722.01,-2.5757
AVONMORE,AVONMORE,2018,4562.32,3403.67,634.85,13332.63,12157.81,11460.61,238.42,1230.72,7527.77,2279.84,678.75,1102.73,900.32,13.2268
AVONMORE,AVONMORE,2019,4177.5,2256.98,371.11,15162.24,12545.12,13920.9,239.65,989.84,7365.28,1402.66,1202.49,733.96,498.85,2.9767
AVONMORE,AVONMORE,2020,5187.23,4095.94,379.65,17674.85,13453.02,15422.08,237.08,873.89,6983.32,1584.44,751.26,882.23,705.05,18.1279
AVONMORE,AVONMORE,2021,3118.13,4014.87,341.14,20024.68,13732.27,17816.5,214.94,379.95,6492.88,726.51,1152.63,270.77,74.34,1.7966
AVONMORE,AVONMORE,2022,4616.1,3467.59,663.16,20877.73,14162.85,18970.55,196.69,271.9,6462.52,449.26,1189.09,102.27,-79.18,0.8848
AVONMORE,AVONMORE,2023,4465.34,3213.01,939.38,22764.71,14152.3,20997.55,188.45,-48.23,5866.44,-87.54,2418.01,-268.77,-397.28,-0.5453
AVROIND,AVROIND,2018,6631.56,3203.34,806.67,2977.31,14808.16,1215.47,13318.78,1922.81,12775.21,3282.9,119.85,1802.21,1647.66,5.6676
AVROIND,AVROIND,2019,5584.59,5174.09,444.27,4202.42,15878.12,1356.67,13385.21,1684.31,11812.33,3012.01,138.02,1083.56,1043.51,20.2789
AVROIND,AVROIND,2020,5645.33,2803.97,1033.64,3464.33,15868.57,1548.6,12404.24,1281.87,11272.57,2240.74,125.84,1051.75,843.92,7.5298
AVROIND,AVROIND,2021,7365.9,4850.18,903.56,4656.33,16499.87,1762.38,11843.54,523.96,10822.18,992.76,204.17,147.81,116.45,4.9683
AVROIND,AVROIND,2022,6822.58,5193.99,642.26,6323.32,17192.41,1931.58,10869.1,763.0,10329.37,1543.68,93.77,284.69,74.11,3.4512
AVROIND,AVROIND,2023,5347.52,6083.71,611.86,7576.74,18189.28,2192.99,10612.54,527.95,9881.01,780.68,234.6,137.07,79.72,7.3307
AVTNPL,AVTNPL,2018,1787.47,1678.1,257.44,9075.01,6661.42,8152.05,259.68,1222.36,10097.1,2080.89,970.19,1325.0,1183.94,3.9655
AVTNPL,AVTNPL,2019,2149.4,1282.62,173.65,10207.27,7029.11,9501.83,241.33,1074.95,9671.97,1809.74,962.24,913.18,766.54,4.0479
AVTNPL,AVTNPL,2020,2892.59,1774.71,241.29,11045.67,7246.99,10069.57,222.07,937.9,9195.62,1857.14,769.85,868.06,660.9,2.744
AVTNPL,AVTNPL,2021,1633.0,2291.63,255.45,13294.23,7334.69,12033.84,215.04,581.27,8583.87,867.83,649.24,180.71,102.31,7.7234
AVTNPL,AVTNPL,2022,2953.16,1870.92,589.46,14292.04,8012.83,13263.04,201.65,-134.66,7848.38,-262.31,1251.64,-257.27,-273.51,-0.4198
AVTNPL,AVTNPL,2023,2120.79,1523.53,292.43,15160.25,7434.32,14322.31,186.19,-332.29,7842.4,-561.53,1290.76,-538.49,-760.1,-1.6846
AWFIS,AWFIS,2018,5144.01,3921.09,825.01,8714.58,16065.82,6557.98,8449.77,1411.01,13955.34,2524.97,713.26,1478.56,1240.09,11.5806
AWFIS,AWFIS,2019,3927.57,5024.67,517.71,11000.37,17747.92,8236.8,8670.73,1195.47,12905.64,2380.69,565.52,1446.11,1349.34,6.0244
AWFIS,AWFIS,2020,5163.18,5772.53,710.73,12380.19,17468.24,9205.3,8306.45,967.13,11742.81,1458.28,1052.54,808.86,681.21,5.6632
AWFIS,AWFIS,2021,7070.72,8119.7,1164.5,15019.38,18376.59,10553.54,7377.15,-100.76,11374.18,-143.33,598.2,-253.2,-373.08,-0.3371
AWFIS,AWFIS,2022,4491.4,4304.04,1029.5,13655.85,19300.05,11288.63,7203.88,-200.79,11118.89,-385.02,633.04,-443.91,-658.66,-0.7726
AWFIS,AWFIS,2023,5179.69,4899.14,794.75,15348.55,19566.27,12654.02,6908.24,269.07,10589.73,426.83,1165.59,118.14,6.22,0.8075
AWHCL,AWHCL,2018,1125.39,904.89,107.75,10235.38,3718.63,9737.69,254.99,1559.62,20389.52,2824.7,536.97,1293.72,1245.68,15.9677
AWHCL,AWHCL,2019,1370.07,726.86,162.97,12422.04,3871.91,12022.27,240.07,1258.67,19956.49,2313.21,1305.19,815.9,785.35,5.8083
AWHCL,AWHCL,2020,1125.78,853.03,240.76,13374.78,4074.24,12905.62,250.51,1081.81,19283.05,1923.76,1474.61,951.36,866.41,7.1718
AWHCL,AWHCL,2021,1666.54,1477.27,196.61,15642.29,4286.5,14829.79,214.16,235.9,18338.91,405.41,1405.27,-61.78,-148.77,0.86
AWHCL,AWHCL,2022,926.88,1257.01,83.1,16536.59,4158.55,15845.23,220.38,473.02,17593.26,812.34,1400.88,325.07,256.43,1.5096
AWHCL,AWHCL,2023,1540.32,2090.0,295.51,18580.36,4580.66,17430.86,202.74,-414.85,16372.05,-769.88,1271.77,-487.09,-734.66,-3.4883
AWL,AWL,2018,4801.98,2591.11,609.75,11863.7,15109.16,10438.59,4442.88,1019.74,13955.73,1980.09,1022.08,1055.62,838.85,8.2221
AWL,AWL,2019,5696.05,3989.32,1148.76,15205.99,15853.51,13011.86,4111.1,833.8,13119.65,1424.8,848.64,900.4,765.24,4.408
AWL,AWL,2020,4596.16,3398.4,348.18,16259.17,16180.85,14390.05,3990.85,694.35,12559.0,1378.51,864.03,524.47,379.36,3.0011
AWL,AWL,2021,6578.92,6419.25,874.78,19511.46,16782.28,15980.87,3905.62,153.23,12012.51,258.44,1024.18,-104.91,-224.87,0.6012
AWL,AWL,2022,6232.39,5887.5,1147.23,20704.53,17013.02,17466.4,3577.03,-154.73,11573.38,-301.42,901.55,-242.41,-487.39,-0.4612
AWL,AWL,2023,6674.68,5983.35,443.54,22503.92,17944.62,19213.08,3636.74,-50.91,10469.06,-91.1,2075.29,-194.85,-256.48,-0.3613
AXELPOLY,AXELPOLY,2018,585.45,426.13,96.12,5668.7,2608.11,5434.33,252.14,1562.87,5522.01,3229.86,552.79,1292.64,1227.88,33.2618
AXELPOLY,AXELPOLY,2019,862.5,668.37,169.94,6731.36,2625.08,6363.76,240.55,1313.74,5138.6,1998.57,640.51,953.55,825.12,3.8029
AXELPOLY,AXELPOLY,2020,1061.47,503.15,233.27,7112.62,2688.7,6835.89,234.13,1055.07,4912.45,2008.42,438.02,1257.42,1065.74,3.2435
AXELPOLY,AXELPOLY,2021,1172.31,1093.84,81.89,8325.48,2778.34,7723.87,228.58,245.81,4629.97,436.88,646.2,-59.92,-188.18,0.8909
AXELPOLY,AXELPOLY,2022,979.48,1059.22,95.49,9597.53,2956.57,9014.96,219.11,436.08,4569.84,734.94,566.07,67.0,-38.84,1.4559
AXELPOLY,AXELPOLY,2023,1151.48,1193.24,112.08,10182.38,2994.23,9526.1,197.79,-172.27,4189.69,-260.5,1133.99,-301.05,-365.4,-1.1452
AXISBANK,AXISBANK,2018,677.83,345.38,60.23,12508.82,1689.07,12318.86,254.4,1850.06,7686.44,3228.74,829.78,2403.66,2163.09,6.5829
AXISBANK,AXISBANK,2019,704.46,553.13,79.15,14205.88,1676.42,13901.66,231.12,1443.34,7495.0,2157.91,1093.57,1645.92,1624.95,6.4623
AXISBANK,AXISBANK,2020,654.63,338.16,124.65,16013.12,1725.23,15827.13,243.04,1318.56,7365.64,2156.48,1621.08,1327.78,1217.2,5.8291
AXISBANK,AXISBANK,2021,476.57,550.82,86.04,18074.82,1796.15,17771.87,217.23,263.54,6921.83,438.94,1024.65,202.04,150.58,0.9396
AXISBANK,AXISBANK,2022,605.61,623.94,132.62,19924.29,1917.17,19581.12,201.48,27.17,6544.61,45.16,2152.93,-39.38,-124.88,0.3353
AXISBANK,AXISBANK,2023,629.89,858.24,80.65,21707.99,1971.3,21235.95,188.58,244.14,6175.43,367.83,1371.54,92.51,70.84,1.7132
AXISBNKETF,AXISBNKETF,2018,4179.24,2404.07,252.66,8769.07,9805.36,7446.83,1880.87,1822.67,14900.28,3120.25,497.08,2144.18,2114.42,5.3767
AXISBNKETF,AXISBNKETF,2019,4578.09,2089.14,493.54,9950.74,10259.7,8801.71,1776.93,1626.66,13390.81,2391.1,580.87,1099.81,929.34,12.7301
AXISBNKETF,AXISBNKETF,2020,2277.64,3305.95,509.42,11342.38,10020.79,9524.1,1769.16,1330.67,12884.04,1913.1,751.22,1115.43,1067.21,11.0119
AXISBNKETF,AXISBNKETF,2021,3906.38,2372.46,700.25,12125.14,10332.33,10820.29,1625.21,698.59,12795.08,1070.3,527.06,359.24,227.09,2.3433
AXISBNKETF,AXISBNKETF,2022,2840.06,3394.07,174.7,14078.4,10246.98,12211.66,1601.37,195.17,11234.46,406.25,1023.01,-90.64,-213.97,2.4339
AXISBNKETF,AXISBNKETF,2023,4469.16,4006.66,748.73,15434.2,10888.48,13230.54,1596.12,462.72,11300.82,812.99,1586.6,154.79,-6.87,1.6662
AXISBPSETF,AXISBPSETF,2018,729.29,445.8,114.44,8511.86,1769.48,8266.67,253.64,573.5,3700.83,897.8,747.01,455.03,400.37,1.7263
AXISBPSETF,AXISBPSETF,2019,730.66,334.91,64.85,9959.31,1814.61,9775.11,235.45,539.02,3604.51,901.71,1002.01,708.43,559.78,1.6019
AXISBPSETF,AXISBPSETF,2020,469.84,608.31,51.31,12038.04,1901.26,11703.47,230.29,441.24,3481.79,821.64,532.79,329.21,88.98,4.8017
AXISBPSETF,AXISBPSETF,2021,585.04,595.28,64.93,13209.0,1907.31,12881.59,215.52,-126.47,3373.91,-210.79,1386.46,-433.57,-673.1,-2.9227
AXISBPSETF,AXISBPSETF,2022,433.32,598.26,79.21,14324.33,1961.86,13995.28,202.04,-325.33,3134.58,-493.36,895.75,-650.56,-752.01,-1.0702
AXISBPSETF,AXISBPSETF,2023,506.76,442.77,111.87,15795.76,2037.63,15552.23,205.11,-76.12,2888.12,-149.28,836.59,-226.17,-401.68,-0.2201
AXISCADES,AXISCADES,2018,2122.51,1393.62,185.32,10043.83,5972.4,9277.34,251.22,759.73,13430.84,1129.99,1038.3,938.15,725.73,2.8955
AXISCADES,AXISCADES,2019,2432.72,1582.28,493.12,11552.95,6293.1,10682.7,233.68,643.44,12715.9,1213.25,888.43,664.65,426.69,2.35
AXISCADES,AXISCADES,2020,2733.87,2151.31,482.93,13091.72,6656.5,11908.5,225.62,502.94,12388.96,810.69,686.06,494.16,274.28,1.8498
AXISCADES,AXISCADES,2021,2084.84,1686.4,449.15,14573.76,6840.03,13646.24,222.17,-342.56,11812.03,-489.29,776.29,-573.74,-763.73,-1.8823
AXISCADES,AXISCADES,2022,2324.68,2040.12,388.83,16209.45,7044.26,15087.38,203.74,-502.44,11175.84,-757.19,697.07,-800.82,-994.0,-1.8621
AXISCADES,AXISCADES,2023,2295.56,1478.59,249.8,17318.44,7386.41,16505.22,192.03,-116.65,10383.32,-222.93,1452.14,-218.48,-413.6,-0.4887
AXISCETF,AXISCETF,2018,6340.91,2968.01,1196.53,3860.45,15815.07,2228.04,13421.45,1570.46,2575.23,2773.32,123.67,1630.84,1397.35,30.2587
AXISCETF,AXISCETF,2019,7164.11,3220.42,691.61,4453.22,16515.86,2681.99,12578.85,1428.62,2502.22,2524.27,270.71,1717.36,1552.1,12.1269
AXISCETF,AXISCETF,2020,4552.85,3813.79,366.2,5036.82,16703.32,2939.23,12094.64,1110.73,2325.34,2013.21,324.4,939.55,782.63,19.777
AXISCETF,AXISCETF,2021,7349.28,3676.68,1171.43,6366.3,18208.3,3306.26,11842.0,377.43,2227.74,697.31,173.74,123.62,5.99,1.5773
AXISCETF,AXISCETF,2022,8441.31,6005.88,832.41,7893.76,18892.74,3619.58,10998.97,-35.37,2032.77,-68.83,427.8,-113.82,-231.69,-0.2953
AXISCETF,AXISCETF,2023,5000.13,4003.22,430.37,9370.44,19673.64,4031.51,10303.2,120.25,1974.76,227.88,255.25,41.64,-31.5,0.8717
AXISGOLD,AXISGOLD,2018,8889.42,4275.83,1785.07,2987.88,19843.5,636.17,18210.45,201.98,13169.82,316.0,41.53,213.27,116.23,1.9089
AXISGOLD,AXISGOLD,2019,6255.69,5397.05,1185.21,3720.66,18243.21,752.29,17995.62,175.87,12356.73,315.19,60.86,104.87,-9.25,1.2664
AXISGOLD,AXISGOLD,2020,7900.31,5190.36,1498.08,3691.13,19460.35,836.43,17597.11,151.92,11952.88,305.95,70.41,97.66,43.62,1.9806
AXISGOLD,AXISGOLD,2021,5414.65,5256.97,443.57,4077.62,20361.24,909.94,16283.62,-177.38,11857.45,-310.3,96.97,-353.47,-555.45,-1.4413
AXISGOLD,AXISGOLD,2022,8709.22,5407.05,548.9,6194.63,21348.56,964.82,15153.93,-490.84,10956.38,-761.94,71.14,-483.35,-625.11,-1.8279
